order_id,customer_id,customer_name,customer_email,customer_phone,product_id,product_name,product_category,product_price,quantity,order_date,shipping_address,shipping_city,shipping_state,shipping_zip,total_price,payment_status,order_status,discount,sales_tax,promo_code
857,857,Gregory Love,oroberts@example.net,001-849-432-0938,3,T-shirt,Apparel,19.99,5,2025-03-30,"4555 Susan Causeway
Lake Amanda, TN 08820",Lake Jilliantown,Illinois,13023,76.2084299375009,Pending,Shipped,0.23753446785892043,7.298202605308823,
858,858,Benjamin Shaw,stacey11@example.org,722-706-0620x671,4,Headphones,Electronics,59.99,1,2025-05-13,"45083 Tonya Drives Suite 864
Rodriguezmouth, DC 49562",Ryanburgh,North Carolina,94614,46.67383908497596,Failed,Cancelled,0.22197301075219278,4.1134083556291605,health
859,859,Angela Martinez,nguyenheather@example.org,(253)949-7248x94337,3,T-shirt,Apparel,19.99,4,2025-05-28,"USCGC Edwards
FPO AE 97988",Stevenville,Michigan,42006,73.51294863954314,Pending,Pending,0.08062845623382749,4.356114239619161,
860,860,Darren Gutierrez,ygonzalez@example.org,(252)370-0317x584,4,Headphones,Electronics,59.99,5,2025-04-25,"2593 Amy Inlet
Marilynstad, AR 42215",West Scottland,Rhode Island,76359,214.75024332076862,Failed,Shipped,0.28404653001910773,19.51051681733457,
861,861,Melinda Sanchez,kennethfisher@example.com,001-748-410-4109x5974,2,Smartphone,Electronics,499.99,1,2025-09-10,"96219 Hill Landing Apt. 452
Paulaview, WI 99838",West Bobbyhaven,Kansas,48032,487.3078134487765,Pending,Shipped,0.025364880400054923,24.979019989748885,
862,862,Justin Davis,dylan18@example.com,826-263-4938,2,Smartphone,Electronics,499.99,5,2025-09-26,"2518 Mcbride Points
Deleonberg, KY 05957",Millermouth,Kentucky,35386,1756.903096091482,Pending,Cancelled,0.29722470605752827,101.44010503842433,
863,863,Brooke Rosario,latoyawright@example.net,491-223-9433x95871,2,Smartphone,Electronics,499.99,3,2025-02-10,"635 Moore Throughway
Lake Nicolebury, SC 59041",Gomezfurt,Virginia,72920,1208.5928543222562,Paid,Cancelled,0.1942553155581403,111.31082354058603,
864,864,Jonathan Aguilar,sarahjohnson@example.net,459.572.1529x516,4,Headphones,Electronics,59.99,1,2025-10-23,"07390 Paige Lake
Pattersonburgh, AS 58482",South Jack,Mississippi,50542,47.91842175327274,Paid,Cancelled,0.2012265085302094,2.8300726479230605,
865,865,Colin Jackson,daniel54@example.org,387.295.3069,2,Smartphone,Electronics,499.99,3,2025-06-12,"96825 Rebecca Summit Apt. 937
Charlotteberg, ID 76252",Port Brandonhaven,Hawaii,67118,1353.51964201004,Paid,Shipped,0.09763552470380088,71.57656367111746,team
866,866,Lisa Patterson,jennifer59@example.org,531-806-2473,3,T-shirt,Apparel,19.99,4,2025-04-05,"15322 Watts Union Apt. 637
Port Sandra, VT 21621",South Stacyfurt,Michigan,61806,59.423996333054525,Failed,Pending,0.2568284600668517,5.4811737505408455,
867,867,Paul Green,andreabarker@example.com,5018751376,3,T-shirt,Apparel,19.99,2,2025-04-03,"3745 Moreno Isle Suite 988
West Kara, CO 75981",Andrewburgh,Utah,18821,39.855254597905,Paid,Cancelled,0.0031201951499497224,3.796397745905471,
868,868,Emma Watson,amy27@example.com,+1-639-807-6807x1697,3,T-shirt,Apparel,19.99,5,2025-02-15,"5183 Jacqueline Islands
Lake Johnfort, AL 14479",South Ericaburgh,New Mexico,32687,98.07525450713045,Pending,Shipped,0.018756833345368085,9.548027754891919,
869,869,Joel Black MD,tayloreugene@example.com,505.490.2454x4113,1,Laptop,Electronics,799.99,3,2025-06-22,"5314 Shaw Roads
Blanchardtown, NJ 64901",Kathyville,Arizona,82083,1971.6678516648678,Pending,Cancelled,0.1784614592412124,189.8629063250454,person
870,870,Jeremy Walker,elijahbrown@example.org,795.671.4289,1,Laptop,Electronics,799.99,1,2025-04-03,"775 Bates Ferry Suite 532
West Toddborough, CT 89358",Stephaniefort,Michigan,92699,761.5625529664925,Paid,Cancelled,0.04803490922824975,75.90332092677522,
871,871,Douglas Walters,fbenjamin@example.org,(486)509-4375x40759,1,Laptop,Electronics,799.99,5,2025-10-12,"04621 Wilson Prairie Apt. 759
Stephenchester, AL 59225",North Stephentown,Montana,36032,3653.075175954573,Pending,Cancelled,0.0867197900087319,261.85734004217915,
872,872,Kevin Robertson,usingleton@example.org,(265)927-8266x834,2,Smartphone,Electronics,499.99,1,2025-07-13,"952 Holmes Corner
Reeseshire, NH 83438",Williamfort,Mississippi,33482,383.9165239710218,Pending,Shipped,0.23215159508985833,27.12645511451287,clear
873,873,Vincent Gonzales,nhughes@example.net,507.312.4540x79596,4,Headphones,Electronics,59.99,3,2025-07-21,"7027 Morgan Squares Apt. 337
Johnsonstad, GU 37537",East Jose,Washington,23739,153.49691030605857,Paid,Shipped,0.14709723672801814,10.944727051769197,
874,874,Christine Bean,kelleymatthew@example.org,284-217-3853x83603,3,T-shirt,Apparel,19.99,4,2025-07-23,"253 Sonya Isle
South Matthewton, MA 67698",Lake Kristie,New Jersey,33280,69.91241725839576,Failed,Pending,0.12565761307659115,5.4888301766423835,shake
875,875,John Solomon,davidmorrison@example.com,+1-454-581-2143x5588,1,Laptop,Electronics,799.99,2,2025-08-03,"259 Murphy Gardens Apt. 892
Butlerburgh, NY 63693",Clarkberg,Iowa,72206,1591.2865671380114,Paid,Pending,0.005433463457036103,82.68694630896788,
876,876,Michael Kelley,wendycampbell@example.net,001-704-672-2119,3,T-shirt,Apparel,19.99,2,2025-10-21,"436 Knox Fields
West Lori, LA 73262",Sullivanside,Illinois,88331,37.264634020892316,Failed,Shipped,0.06791810853195802,2.6020857872537,
877,877,Samuel Nelson,sean76@example.net,894.991.8857x56664,3,T-shirt,Apparel,19.99,2,2025-03-05,"558 Brown Flats Suite 665
North Brianside, MI 80006",Deniseport,North Dakota,17105,32.81007820789273,Pending,Shipped,0.17933771365951143,2.960922905280771,media
878,878,Daniel Hahn,millsjason@example.net,(592)528-6249x9547,4,Headphones,Electronics,59.99,3,2025-08-11,"7704 Jonathan Mews
Nicholasborough, NH 99036",New Dennis,Wisconsin,59709,162.65196309286875,Paid,Cancelled,0.0962273540430696,8.788491594776128,central
879,879,Susan Tucker,orobinson@example.net,353-521-2616,2,Smartphone,Electronics,499.99,4,2025-04-28,"5932 Daniel Ways Apt. 142
Heatherville, DC 92385",North Janicetown,South Dakota,32340,1585.657145077242,Paid,Shipped,0.20715557057279055,96.91190902661162,
880,880,Mr. Travis Roberts Jr.,ymitchell@example.com,+1-649-499-3966,1,Laptop,Electronics,799.99,2,2025-05-30,"9010 Nguyen Creek
East Lauren, KY 02180",Mackburgh,Colorado,65264,1406.156546660196,Pending,Cancelled,0.12114117260203501,133.88654602517883,
881,881,Darryl Dunn,matthew13@example.org,995-479-0818x6482,2,Smartphone,Electronics,499.99,3,2025-01-26,"1991 Rice Camp
Jarvismouth, MS 57815",North Christopher,North Carolina,27511,1179.6056988526148,Paid,Cancelled,0.21358047237437108,108.22644027600477,
882,882,Elizabeth Montgomery,kristin71@example.org,+1-414-927-9043x798,3,T-shirt,Apparel,19.99,2,2025-04-17,"823 Jeffery Light Apt. 181
Lake Christianfort, TX 05903",Martinezfurt,New Hampshire,94207,29.936360420170136,Failed,Pending,0.25121659779464395,1.764152356895848,
883,883,Suzanne Silva,hbanks@example.com,964.846.4590,3,T-shirt,Apparel,19.99,4,2025-06-25,"460 Ford Vista
South Zacharyville, AL 38287",Paulfurt,West Virginia,01318,68.41233394756752,Failed,Cancelled,0.14441803467274242,4.990642901015387,
884,884,Antonio Cole,stantonjacob@example.com,+1-677-376-7490,4,Headphones,Electronics,59.99,1,2025-05-26,"2483 Todd Falls
North David, SD 14452",Richardfurt,Michigan,28842,58.38408653308879,Paid,Pending,0.026769686062863996,5.113413073948395,
885,885,Mark Lee,crystal02@example.net,(590)632-6204x613,1,Laptop,Electronics,799.99,1,2025-06-27,"457 Stone Place Suite 661
East Nathan, WA 04348",Nicholasburgh,Tennessee,38448,591.0115807801487,Pending,Cancelled,0.2612262893534309,44.44021380002262,
886,886,Denise Meyers,hcompton@example.com,(230)646-7070x9926,2,Smartphone,Electronics,499.99,4,2025-08-06,"8133 Lara Mountain Suite 801
Samuelstad, MN 65337",South Shawn,Wisconsin,72877,1933.126165214444,Pending,Shipped,0.033417585744492904,110.73629995657146,
887,887,Caitlin Silva,cfreeman@example.org,+1-394-235-4947x2639,3,T-shirt,Apparel,19.99,3,2025-10-18,"18209 Travis Row Suite 464
East Douglas, PR 18030",Raymondborough,Maryland,49031,55.95675309562422,Paid,Cancelled,0.06692090886069325,2.8426213405074163,
888,888,Lauren Adams,desiree86@example.com,(692)980-0213x178,4,Headphones,Electronics,59.99,2,2025-06-05,"5150 Richardson Lane
Jenniferville, CA 94601",Arellanotown,Tennessee,70547,116.65731972288648,Paid,Cancelled,0.02769361791226462,8.155633518242015,
889,889,Stephen Coffey,annsimon@example.net,+1-622-976-2581x523,3,T-shirt,Apparel,19.99,5,2025-10-18,"429 Hines Branch Suite 508
East Damontown, ME 47426",Brianberg,New Jersey,39190,89.31248530993433,Failed,Shipped,0.1064283610811972,8.848815259194959,case
890,890,Howard Brown,smithjames@example.com,837.720.6194x41200,4,Headphones,Electronics,59.99,1,2025-09-01,"USNV Smith
FPO AA 55041",West Jeremy,Minnesota,64824,42.82745243233381,Failed,Shipped,0.28609014115129516,3.7179674353482195,gas
891,891,Mark Newman,samantha26@example.org,(995)627-0521,2,Smartphone,Electronics,499.99,3,2025-02-08,"273 Jeremy Pass Suite 550
Christopherhaven, TX 73723",West Lauren,Texas,14859,1281.6053480240364,Pending,Pending,0.1455793462375672,117.6216938253748,want
892,892,Ross Perry,collinsdavid@example.com,222.547.5119x4784,4,Headphones,Electronics,59.99,4,2025-01-29,"182 Grant Lodge
Martinstad, GA 29390",Craigchester,Hawaii,11355,181.06141088771858,Pending,Pending,0.24545169658393667,13.808742598202583,phone
893,893,Cody Navarro,gerald20@example.net,922-692-6996x5079,1,Laptop,Electronics,799.99,2,2025-01-22,"USNV Stewart
FPO AP 99260",New Billyhaven,North Carolina,82080,1567.885514861616,Pending,Shipped,0.020059303952789386,104.82076833160524,
894,894,Anthony Williams,hendricksdebra@example.org,976.255.9445,3,T-shirt,Apparel,19.99,1,2025-03-02,"16030 Avila Curve Apt. 127
Francofort, MT 44006",Rodriguezport,Montana,86031,15.60678219902972,Paid,Cancelled,0.21927052531116956,1.041717240372021,
895,895,Kurt Palmer,bjordan@example.net,(513)937-7342x5341,2,Smartphone,Electronics,499.99,1,2025-01-25,"1622 Miller Summit
North Jamie, OR 81379",Mcdanielside,California,40204,390.1524377891946,Pending,Shipped,0.219679518011971,28.35607993337955,
896,896,Lisa Byrd,larrywhite@example.com,001-283-747-1734x338,2,Smartphone,Electronics,499.99,5,2025-10-10,"62106 Marcus Ridges Suite 714
Ryanmouth, NV 76098",Port Danaborough,Wyoming,79763,2429.496874610057,Pending,Pending,0.02818181379225295,127.84373124881023,
897,897,Steven Edwards,timothymorgan@example.com,8662226865,1,Laptop,Electronics,799.99,4,2025-10-08,"38456 Ian Tunnel
Port Thomasbury, MP 54536",Keithside,Maine,91958,2263.3113806773845,Paid,Cancelled,0.292706352367722,133.19604483371265,
898,898,Stephen Christian,sbush@example.com,328-617-6141x487,1,Laptop,Electronics,799.99,3,2025-09-27,"6554 Smith Grove
Darrylmouth, NE 45011",North Amyshire,West Virginia,69612,1927.7101377283645,Failed,Shipped,0.1967774023307106,130.25854234087103,
899,899,Kyle Ponce,crystal34@example.com,+1-271-831-5306x92196,1,Laptop,Electronics,799.99,1,2025-10-22,"2509 Murphy Station Suite 755
South Jeffery, VT 71668",East Amy,New York,61072,561.9890486753632,Paid,Pending,0.2975049079671456,33.77204154514841,executive
900,900,Jesse Jones,oking@example.net,981.958.5639x1031,2,Smartphone,Electronics,499.99,1,2025-05-14,"52670 Tran Harbor
Lake Pamelaside, UT 83641",Annehaven,New Jersey,81779,401.8979164705759,Failed,Pending,0.19618809082066455,32.532954448836854,
901,901,Lindsay Davis,adrian91@example.org,001-228-442-1414x54989,3,T-shirt,Apparel,19.99,4,2025-02-17,"221 Bryan Shoal
Victoriafurt, PW 51193",Santiagofurt,Virginia,77618,77.82280263322646,Paid,Cancelled,0.026728331250294366,4.391394930399683,
902,902,Julie Carter,christiehoover@example.com,+1-662-210-6758x07165,2,Smartphone,Electronics,499.99,2,2025-10-10,"USNS Gray
FPO AE 31984",South Leslie,Ohio,18944,862.4542720492329,Failed,Pending,0.13752847852033745,61.550174681625165,
903,903,Alicia Nielsen,harrisondonna@example.net,6216114506,1,Laptop,Electronics,799.99,2,2025-08-20,"PSC 5040, Box 0344
APO AA 47636",Martinshire,Utah,04394,1287.611536429801,Pending,Cancelled,0.1952327301405012,94.73326676122937,phone
904,904,Zachary Kelley,elizabethgarcia@example.org,(464)261-5660x8589,3,T-shirt,Apparel,19.99,3,2025-04-21,"4387 Mullen Rapid
South Adamville, CO 40166",Jonathanborough,South Carolina,05199,47.061710566452476,Failed,Cancelled,0.21524578011584997,4.499413874028835,
905,905,Christopher Morales,robert77@example.org,600.650.4709x922,4,Headphones,Electronics,59.99,1,2025-07-21,"92377 Mcintyre Lights
Edwardsland, OK 59341",Lake Ryantown,Wisconsin,85067,46.509020597114045,Pending,Pending,0.22472044345534187,4.511119138972285,
906,906,Lauren Moore,nancygates@example.net,2196954062,2,Smartphone,Electronics,499.99,4,2025-04-08,"83071 Lopez Spring
New Sonyaville, AS 95018",East Joelberg,Massachusetts,91686,1667.1618909280792,Paid,Shipped,0.16640238258361206,103.70743229430025,song
907,907,Nicholas Jimenez,amanda68@example.com,001-785-659-5042,2,Smartphone,Electronics,499.99,1,2025-08-17,"7891 Alyssa Spur
Jamesside, MN 75922",West Hannahfurt,California,42160,451.18476991970124,Paid,Pending,0.09761241240884566,29.061088899275905,
908,908,Paul Galloway,randerson@example.net,(696)649-8047,3,T-shirt,Apparel,19.99,1,2025-06-11,"386 Russell Plains
Maddenhaven, ND 56594",Anthonyshire,California,34569,19.28493157584673,Pending,Cancelled,0.03527105673603139,1.7555506498660707,
909,909,Suzanne Stevens,peggyschwartz@example.org,(401)548-5509x32501,1,Laptop,Electronics,799.99,5,2025-10-18,"Unit 1718 Box 4530
DPO AE 33926",Costatown,Rhode Island,65452,3881.172370065718,Failed,Cancelled,0.02969477866830382,228.57767247680133,
910,910,Eugene Hansen,matthew95@example.org,001-421-595-8499,1,Laptop,Electronics,799.99,1,2025-10-09,"85931 Christina Parks Suite 952
Maloneside, AL 73043",Lake Andrew,Georgia,72686,583.2605969104079,Failed,Cancelled,0.27091514030124386,51.485756357835434,
911,911,Angela Williamson,copelandgabrielle@example.net,828-606-2983x8884,4,Headphones,Electronics,59.99,5,2025-04-14,"1427 Bell Burgs
Powellland, VT 98346",Davidmouth,Michigan,21122,218.23099544058067,Pending,Cancelled,0.27244208887954435,20.70853219184205,
912,912,Sherry Stout,kellyfranklin@example.org,613-446-4500,3,T-shirt,Apparel,19.99,5,2025-06-18,"54387 Laura Knoll
Matthewsmouth, NE 31863",Johnton,Louisiana,73231,98.08961929301073,Paid,Shipped,0.018613113626706045,6.059879932025094,several
913,913,Sarah Shannon,kphillips@example.com,3806312767,1,Laptop,Electronics,799.99,1,2025-04-04,"658 Johnson Trace
New Nataliestad, WY 49470",South Cynthia,Utah,74114,712.5086448867222,Paid,Cancelled,0.10935306080485728,65.39568632219724,
914,914,Keith Cook,cherylmay@example.net,534-669-9456,1,Laptop,Electronics,799.99,2,2025-08-12,"3508 Terry Center
North Carolynmouth, MA 43806",Leeville,Kansas,40948,1255.0614291173988,Pending,Pending,0.21557680151164466,112.44781593622741,
915,915,Adrienne Miller,ebailey@example.com,+1-468-547-8472x736,3,T-shirt,Apparel,19.99,3,2025-02-22,"614 Daniel Ridge Suite 847
West Alyssaside, PA 24241",West Evanside,Alaska,83252,43.05643044530292,Pending,Shipped,0.2820338428330344,3.696348364403032,
916,916,Kimberly Lane,anthonystewart@example.net,765.717.3856,4,Headphones,Electronics,59.99,5,2025-01-04,"5909 Mark Fork Apt. 463
Port William, VT 38227",Kevinmouth,Minnesota,82136,234.87991111003524,Paid,Shipped,0.21693645237527834,12.722253659861167,
917,917,Karen Vang,fwatkins@example.com,(262)613-3724x88095,1,Laptop,Electronics,799.99,1,2025-01-29,"900 Perez Plains
West Brandonmouth, MO 96407",Port Elizabeth,Tennessee,48552,689.3731939021205,Pending,Shipped,0.13827273603154974,58.5114984694073,
918,918,Christine Mueller,ualexander@example.org,(464)817-9452x63832,2,Smartphone,Electronics,499.99,5,2025-07-06,"USCGC Lewis
FPO AP 08833",Ryanport,Washington,77760,1952.909934261344,Pending,Shipped,0.21882040270351646,180.1694348483029,
919,919,Amanda Arnold,rebecca01@example.net,474-240-4740x86341,2,Smartphone,Electronics,499.99,2,2025-08-09,"2542 Johnson Canyon
New Robert, IA 37320",West Mariamouth,Nebraska,38483,790.2718024315308,Pending,Pending,0.20971239181630552,68.66984050835593,
920,920,Shirley Haas DDS,rebeccagonzales@example.net,(756)841-6053x2032,4,Headphones,Electronics,59.99,4,2025-02-15,"95027 Thomas Flat Apt. 223
Barrhaven, RI 24396",West Jason,Louisiana,96088,169.9199113503298,Failed,Pending,0.2918823497652534,13.749076592080513,
921,921,Caitlin Snow,swebster@example.org,+1-390-866-8351x78422,2,Smartphone,Electronics,499.99,2,2025-07-12,"2478 Johnson Expressway Suite 666
Barrfurt, PR 40568",East Stephanie,Missouri,57729,922.5700623883391,Pending,Shipped,0.07741148584137773,76.32153556279535,
922,922,Nicholas Garcia,nunezsteven@example.net,(483)247-2597x3111,2,Smartphone,Electronics,499.99,4,2025-03-12,"17192 Gary Fields Apt. 327
Jonmouth, NH 82218",Harrisfort,Maine,27673,1791.814421596908,Pending,Cancelled,0.10407487069896001,142.9742458633178,member
923,923,Alan Richards,qjefferson@example.org,486.558.1839,2,Smartphone,Electronics,499.99,5,2025-06-08,"92054 Nicholas Courts
Lisaside, MT 79491",West Timothy,Vermont,42456,1823.925711004018,Pending,Pending,0.2704151239008707,149.43541302617976,oil
924,924,Mrs. Haley Rice,millercarrie@example.org,001-201-813-4271x076,3,T-shirt,Apparel,19.99,1,2025-06-21,"58456 Allen Cliffs Suite 983
Michaelshire, VI 75603",North Joannaton,South Carolina,45585,14.241639814914656,Failed,Shipped,0.2875617901493418,0.9205536594230914,
925,925,Jimmy Alexander,cooperalexandria@example.org,940.672.4663x23027,4,Headphones,Electronics,59.99,3,2025-02-04,"449 Jacob Burgs Apt. 904
Gordonchester, WY 64121",Ronaldmouth,North Dakota,29613,177.52584466225002,Failed,Pending,0.013580904249319159,11.625432294879738,size
926,926,Mark Ramirez,maureen38@example.net,(914)560-6279,4,Headphones,Electronics,59.99,4,2025-04-13,"48184 Donald Expressway Suite 751
Smithton, MD 44119",Edwinburgh,Washington,85645,168.009052470859,Paid,Pending,0.29984558896958247,14.224804587469798,
927,927,Jessica Perez,gallagherdaniel@example.net,393.736.2236x30692,1,Laptop,Electronics,799.99,5,2025-06-23,"54616 Carter Crescent
East Samuel, AR 62249",Jessicaberg,South Carolina,91409,2812.6832145557196,Pending,Shipped,0.2968204066161527,216.53862327538732,
928,928,Jeffrey Oconnell,lisapowell@example.org,751.764.7380x27453,2,Smartphone,Electronics,499.99,3,2025-07-06,"238 Sandra Freeway Suite 663
Garciastad, MO 59277",North James,Washington,88387,1232.2810892036766,Failed,Shipped,0.17846284312107805,103.82887760283712,
929,929,Amber Pugh,veronicahicks@example.org,846.214.2283,3,T-shirt,Apparel,19.99,4,2025-09-25,"6732 Lisa Brook Suite 720
East Charlesland, NE 50969",Lake Laurieside,Michigan,30798,78.10602006786337,Failed,Pending,0.023186342322869303,7.311182309545372,
930,930,Frederick Castillo,katherinethomas@example.com,3988041362,3,T-shirt,Apparel,19.99,5,2025-06-10,"1749 Heath Field Apt. 937
Danielside, ND 77826",Castroberg,Indiana,05939,89.57819302662062,Pending,Cancelled,0.10376995471114919,7.785959043475094,long
931,931,Mary Fowler,walexander@example.org,001-995-956-4701x1600,1,Laptop,Electronics,799.99,2,2025-05-22,"37471 Walls Station Apt. 864
Ericville, FL 85607",Matthewberg,Arizona,66868,1131.3443842281024,Paid,Shipped,0.29290092111895,101.35159949624959,
